business_code,biz_large_codes,biz_large_names,biz_middle_codes,biz_middle_names,biz_small_codes,biz_small_names,biz_sub_codes,biz_sub_names,biz_detail_names,linked_ksic_codes,linked_ksic_names,main_ksic_codes,main_ksic_names,main_relation_values,detail_descriptions,source_row_count,embedding_text
241202,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,241,"비료, 농약 및 살균ㆍ살충제 제조업",2412,비료 및 질소 화합물 제조업,유기질 비료 및 상토 제조업,20313,유기질 비료 및 상토 제조업,,,,,1,"업종코드: 241202
업종 대분류: 제조업
업종 중분류: 화학 물질 및 화학제품 제조업; 의약품 제외
업종 소분류: 비료, 농약 및 살균ㆍ살충제 제조업
업종 세분류: 비료 및 질소 화합물 제조업
업종 세세분류 및 활동명: 유기질 비료 및 상토 제조업
연계 KSIC 11차 코드: 20313
연계 KSIC 11차 분류명: 유기질 비료 및 상토 제조업"
241301,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,241,합성고무 및 플라스틱 물질 제조업,2413,합성고무 및 플라스틱 물질 제조업,합성고무 제조업,20201,합성고무 제조업,,,,,1,"업종코드: 241301
업종 대분류: 제조업
업종 중분류: 화학 물질 및 화학제품 제조업; 의약품 제외
업종 소분류: 합성고무 및 플라스틱 물질 제조업
업종 세분류: 합성고무 및 플라스틱 물질 제조업
업종 세세분류 및 활동명: 합성고무 제조업
연계 KSIC 11차 코드: 20201
연계 KSIC 11차 분류명: 합성고무 제조업"
241302,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,241,합성고무 및 플라스틱 물질 제조업,2413,합성고무 및 플라스틱 물질 제조업,합성수지 및 기타 플라스틱 물질 제조업,20202,합성수지 및 기타 플라스틱 물질 제조업,,,,,1,"업종코드: 241302
업종 대분류: 제조업
업종 중분류: 화학 물질 및 화학제품 제조업; 의약품 제외
업종 소분류: 합성고무 및 플라스틱 물질 제조업
업종 세분류: 합성고무 및 플라스틱 물질 제조업
업종 세세분류 및 활동명: 합성수지 및 기타 플라스틱 물질 제조업
연계 KSIC 11차 코드: 20202
연계 KSIC 11차 분류명: 합성수지 및 기타 플라스틱 물질 제조업"
241303,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,241,합성고무 및 플라스틱 물질 제조업,2413,합성고무 및 플라스틱 물질 제조업,혼성 및 재생 플라스틱 소재 물질 제조업,20203,혼성 및 재생 플라스틱 소재 물질 제조업,,,,,1,"업종코드: 241303
업종 대분류: 제조업
업종 중분류: 화학 물질 및 화학제품 제조업; 의약품 제외
업종 소분류: 합성고무 및 플라스틱 물질 제조업
업종 세분류: 합성고무 및 플라스틱 물질 제조업
업종 세세분류 및 활동명: 혼성 및 재생 플라스틱 소재 물질 제조업
연계 KSIC 11차 코드: 20203
연계 KSIC 11차 분류명: 혼성 및 재생 플라스틱 소재 물질 제조업"
242101,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,242,"비료, 농약 및 살균ㆍ살충제 제조업",2421,살균ㆍ살충제 및 농약 제조업,화학 살균ㆍ살충제 및 농업용 약제 제조업,20321,화학 살균ㆍ살충제 및 농업용 약제 제조업,,,,"가정용,공중위생용",1,"업종코드: 242101
업종 대분류: 제조업
업종 중분류: 화학 물질 및 화학제품 제조업; 의약품 제외
업종 소분류: 비료, 농약 및 살균ㆍ살충제 제조업
업종 세분류: 살균ㆍ살충제 및 농약 제조업
업종 세세분류 및 활동명: 화학 살균ㆍ살충제 및 농업용 약제 제조업
연계 KSIC 11차 코드: 20321
연계 KSIC 11차 분류명: 화학 살균ㆍ살충제 및 농업용 약제 제조업
세부설명: 가정용,공중위생용"
242102,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,242,"비료, 농약 및 살균ㆍ살충제 제조업",2421,살균ㆍ살충제 및 농약 제조업,화학 살균ㆍ살충제 및 농업용 약제 제조업,20321,화학 살균ㆍ살충제 및 농업용 약제 제조업,20321,화학 살균ㆍ살충제 및 농업용 약제 제조업,1,,1,"업종코드: 242102
업종 대분류: 제조업
업종 중분류: 화학 물질 및 화학제품 제조업; 의약품 제외
업종 소분류: 비료, 농약 및 살균ㆍ살충제 제조업
업종 세분류: 살균ㆍ살충제 및 농약 제조업
업종 세세분류 및 활동명: 화학 살균ㆍ살충제 및 농업용 약제 제조업
연계 KSIC 11차 코드: 20321
연계 KSIC 11차 분류명: 화학 살균ㆍ살충제 및 농업용 약제 제조업
주요 연계 KSIC 코드: 20321
주요 연계 KSIC 분류명: 화학 살균ㆍ살충제 및 농업용 약제 제조업"
242103,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,242,"비료, 농약 및 살균ㆍ살충제 제조업",2421,살균ㆍ살충제 및 농약 제조업,생물 살균ㆍ살충제 및 식물보호제 제조업,20322,생물 살균ㆍ살충제 및 식물보호제 제조업,,,,"가정용,공중위생용",1,"업종코드: 242103
업종 대분류: 제조업
업종 중분류: 화학 물질 및 화학제품 제조업; 의약품 제외
업종 소분류: 비료, 농약 및 살균ㆍ살충제 제조업
업종 세분류: 살균ㆍ살충제 및 농약 제조업
업종 세세분류 및 활동명: 생물 살균ㆍ살충제 및 식물보호제 제조업
연계 KSIC 11차 코드: 20322
연계 KSIC 11차 분류명: 생물 살균ㆍ살충제 및 식물보호제 제조업
세부설명: 가정용,공중위생용"
242104,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,242,"비료, 농약 및 살균ㆍ살충제 제조업",2421,살균ㆍ살충제 및 농약 제조업,생물 살균ㆍ살충제 및 식물보호제 제조업,20322,생물 살균ㆍ살충제 및 식물보호제 제조업,20322,생물 살균ㆍ살충제 및 식물보호제 제조업,1,,1,"업종코드: 242104
업종 대분류: 제조업
업종 중분류: 화학 물질 및 화학제품 제조업; 의약품 제외
업종 소분류: 비료, 농약 및 살균ㆍ살충제 제조업
업종 세분류: 살균ㆍ살충제 및 농약 제조업
업종 세세분류 및 활동명: 생물 살균ㆍ살충제 및 식물보호제 제조업
연계 KSIC 11차 코드: 20322
연계 KSIC 11차 분류명: 생물 살균ㆍ살충제 및 식물보호제 제조업
주요 연계 KSIC 코드: 20322
주요 연계 KSIC 분류명: 생물 살균ㆍ살충제 및 식물보호제 제조업"
242201,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,242,기타 화학제품 제조업,2422,"잉크, 페인트, 코팅제 및 유사제품 제조업",인쇄 잉크 및 회화용 물감 제조업,20413,인쇄 잉크 및 회화용 물감 제조업,20413,인쇄 잉크 및 회화용 물감 제조업,2,인쇄용잉크,1,"업종코드: 242201
업종 대분류: 제조업
업종 중분류: 화학 물질 및 화학제품 제조업; 의약품 제외
업종 소분류: 기타 화학제품 제조업
업종 세분류: 잉크, 페인트, 코팅제 및 유사제품 제조업
업종 세세분류 및 활동명: 인쇄 잉크 및 회화용 물감 제조업
연계 KSIC 11차 코드: 20413
연계 KSIC 11차 분류명: 인쇄 잉크 및 회화용 물감 제조업
주요 연계 KSIC 코드: 20413
주요 연계 KSIC 분류명: 인쇄 잉크 및 회화용 물감 제조업
세부설명: 인쇄용잉크"
242202,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,242,기타 화학제품 제조업,2422,"잉크, 페인트, 코팅제 및 유사제품 제조업",인쇄 잉크 및 회화용 물감 제조업,20413,인쇄 잉크 및 회화용 물감 제조업,20413,인쇄 잉크 및 회화용 물감 제조업,2,회화용물감,1,"업종코드: 242202
업종 대분류: 제조업
업종 중분류: 화학 물질 및 화학제품 제조업; 의약품 제외
업종 소분류: 기타 화학제품 제조업
업종 세분류: 잉크, 페인트, 코팅제 및 유사제품 제조업
업종 세세분류 및 활동명: 인쇄 잉크 및 회화용 물감 제조업
연계 KSIC 11차 코드: 20413
연계 KSIC 11차 분류명: 인쇄 잉크 및 회화용 물감 제조업
주요 연계 KSIC 코드: 20413
주요 연계 KSIC 분류명: 인쇄 잉크 및 회화용 물감 제조업
세부설명: 회화용물감"
242203,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,242,기타 화학제품 제조업,2422,"잉크, 페인트, 코팅제 및 유사제품 제조업",일반용 도료 및 관련제품 제조업,20411,일반용 도료 및 관련제품 제조업,,,,칠기 옻칠 및 캐슈 제조,1,"업종코드: 242203
업종 대분류: 제조업
업종 중분류: 화학 물질 및 화학제품 제조업; 의약품 제외
업종 소분류: 기타 화학제품 제조업
업종 세분류: 잉크, 페인트, 코팅제 및 유사제품 제조업
업종 세세분류 및 활동명: 일반용 도료 및 관련제품 제조업
연계 KSIC 11차 코드: 20411
연계 KSIC 11차 분류명: 일반용 도료 및 관련제품 제조업
세부설명: 칠기 옻칠 및 캐슈 제조"
242204,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,242,기타 화학제품 제조업,2422,"잉크, 페인트, 코팅제 및 유사제품 제조업",일반용 도료 및 관련제품 제조업,20411,일반용 도료 및 관련제품 제조업,20411,일반용 도료 및 관련제품 제조업,1,,1,"업종코드: 242204
업종 대분류: 제조업
업종 중분류: 화학 물질 및 화학제품 제조업; 의약품 제외
업종 소분류: 기타 화학제품 제조업
업종 세분류: 잉크, 페인트, 코팅제 및 유사제품 제조업
업종 세세분류 및 활동명: 일반용 도료 및 관련제품 제조업
연계 KSIC 11차 코드: 20411
연계 KSIC 11차 분류명: 일반용 도료 및 관련제품 제조업
주요 연계 KSIC 코드: 20411
주요 연계 KSIC 분류명: 일반용 도료 및 관련제품 제조업"
242205,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,242,기타 화학제품 제조업,2422,"잉크, 페인트, 코팅제 및 유사제품 제조업",요업용 도포제 및 관련제품 제조업,20412,요업용 도포제 및 관련제품 제조업,,,,,1,"업종코드: 242205
업종 대분류: 제조업
업종 중분류: 화학 물질 및 화학제품 제조업; 의약품 제외
업종 소분류: 기타 화학제품 제조업
업종 세분류: 잉크, 페인트, 코팅제 및 유사제품 제조업
업종 세세분류 및 활동명: 요업용 도포제 및 관련제품 제조업
연계 KSIC 11차 코드: 20412
연계 KSIC 11차 분류명: 요업용 도포제 및 관련제품 제조업"
242301,C,제조업,24,의료용 물질 및 의약품 제조업,242,의약품 제조업,2423,완제 의약품 제조업,생물 의약품 제조업 | 합성의약품 및 기타 완제 의약품 제조업,21211 | 21212,생물 의약품 제조업 | 합성의약품 및 기타 완제 의약품 제조업,,,,,2,"업종코드: 242301
업종 대분류: 제조업
업종 중분류: 의료용 물질 및 의약품 제조업
업종 소분류: 의약품 제조업
업종 세분류: 완제 의약품 제조업
업종 세세분류 및 활동명: 생물 의약품 제조업 | 합성의약품 및 기타 완제 의약품 제조업
연계 KSIC 11차 코드: 21211 | 21212
연계 KSIC 11차 분류명: 생물 의약품 제조업 | 합성의약품 및 기타 완제 의약품 제조업"
242302,C,제조업,24,의료용 물질 및 의약품 제조업,242,의약품 제조업,2423,한의약품 제조업,한의약품 제조업,21220,한의약품 제조업,,,,,1,"업종코드: 242302
업종 대분류: 제조업
업종 중분류: 의료용 물질 및 의약품 제조업
업종 소분류: 의약품 제조업
업종 세분류: 한의약품 제조업
업종 세세분류 및 활동명: 한의약품 제조업
연계 KSIC 11차 코드: 21220
연계 KSIC 11차 분류명: 한의약품 제조업"
242303,C,제조업,24,의료용 물질 및 의약품 제조업,242,기초 의약 물질 제조업,2423,기초 의약 물질 제조업,기초 의약 물질 제조업,21100,기초 의약 물질 제조업,21100,기초 의약 물질 제조업,1,,1,"업종코드: 242303
업종 대분류: 제조업
업종 중분류: 의료용 물질 및 의약품 제조업
업종 소분류: 기초 의약 물질 제조업
업종 세분류: 기초 의약 물질 제조업
업종 세세분류 및 활동명: 기초 의약 물질 제조업
연계 KSIC 11차 코드: 21100
연계 KSIC 11차 분류명: 기초 의약 물질 제조업
주요 연계 KSIC 코드: 21100
주요 연계 KSIC 분류명: 기초 의약 물질 제조업"
242304,C,제조업,24,의료용 물질 및 의약품 제조업,242,의약품 제조업,2423,동물용 의약품 제조업,동물용 의약품 제조업,21230,동물용 의약품 제조업,,,,,1,"업종코드: 242304
업종 대분류: 제조업
업종 중분류: 의료용 물질 및 의약품 제조업
업종 소분류: 의약품 제조업
업종 세분류: 동물용 의약품 제조업
업종 세세분류 및 활동명: 동물용 의약품 제조업
연계 KSIC 11차 코드: 21230
연계 KSIC 11차 분류명: 동물용 의약품 제조업"
242305,C,제조업,24,의료용 물질 및 의약품 제조업,242,의료용품 및 기타 의약 관련제품 제조업 | 기초 의약 물질 제조업,2423,의료용품 및 기타 의약 관련제품 제조업 | 기초 의약 물질 제조업,체외 진단 시약 제조업 | 기초 의약 물질 제조업,21301 | 21100,체외 진단 시약 제조업 | 기초 의약 물질 제조업,,,,생물학적 제제 제조,2,"업종코드: 242305
업종 대분류: 제조업
업종 중분류: 의료용 물질 및 의약품 제조업
업종 소분류: 의료용품 및 기타 의약 관련제품 제조업 | 기초 의약 물질 제조업
업종 세분류: 의료용품 및 기타 의약 관련제품 제조업 | 기초 의약 물질 제조업
업종 세세분류 및 활동명: 체외 진단 시약 제조업 | 기초 의약 물질 제조업
연계 KSIC 11차 코드: 21301 | 21100
연계 KSIC 11차 분류명: 체외 진단 시약 제조업 | 기초 의약 물질 제조업
세부설명: 생물학적 제제 제조"
242309,C,제조업,24,의료용 물질 및 의약품 제조업,242,의료용품 및 기타 의약 관련제품 제조업,2423,의료용품 및 기타 의약 관련제품 제조업,체외 진단 시약 제조업 | 그 외 기타 의료용품 및 의약 관련제품 제조업,21301 | 21309,체외 진단 시약 제조업 | 그 외 기타 의료용품 및 의약 관련제품 제조업,,,,,2,"업종코드: 242309
업종 대분류: 제조업
업종 중분류: 의료용 물질 및 의약품 제조업
업종 소분류: 의료용품 및 기타 의약 관련제품 제조업
업종 세분류: 의료용품 및 기타 의약 관련제품 제조업
업종 세세분류 및 활동명: 체외 진단 시약 제조업 | 그 외 기타 의료용품 및 의약 관련제품 제조업
연계 KSIC 11차 코드: 21301 | 21309
연계 KSIC 11차 분류명: 체외 진단 시약 제조업 | 그 외 기타 의료용품 및 의약 관련제품 제조업"
242401,C,제조업,24,화학 물질 및 화학제품 제조업; 의약품 제외,242,기타 화학제품 제조업,2424,"세제, 화장품 및 광택제 제조업","치약, 비누 및 기타 세제 제조업",20422,"치약, 비누 및 기타 세제 제조업",,,,세탁비누,1,"업종코드: 242401
업종 대분류: 제조업
업종 중분류: 화학 물질 및 화학제품 제조업; 의약품 제외
업종 소분류: 기타 화학제품 제조업
업종 세분류: 세제, 화장품 및 광택제 제조업
업종 세세분류 및 활동명: 치약, 비누 및 기타 세제 제조업
연계 KSIC 11차 코드: 20422
연계 KSIC 11차 분류명: 치약, 비누 및 기타 세제 제조업
세부설명: 세탁비누"
